Model_Code,c40HC
SX122CL3,896
SX182CL2,576
SX182CL3,576
SX242CL2,420
SX242CL3,420
SX5428TB,28
SX5428WB,28
SX5528SB,28
SX5528TB,28
SX5530SB,24
SX5530TB,24
SX5532SB,24
SX5532WD,24
SX5534SB,24
SXB531NS,36
SXB535NS,36
SXB53W,36
SXB54TS,36
SXB55SS,24
SXB55WB,24
SXB56SS,22
SXB56WB,22
SXP45SS,24
SXP45WB,24
SXS230DS,36
SXS230W,36
SXS33TS,36
SXS33W,36
T-2HB,1064
T-2WB,1064
T-2WD,1064
T-3WB,1064
T-3WD,1064
T-RB3AU,715
T-RB3GU,715
T-RB3WU,715
T-RB4HU,600
T-RB4HU4,600
T-RB4WU,600
T-RB4WU4,600
T-ST1AN,702
T-ST1AU,702
T-ST1WN,702
T-ST1WU,702
T-ST2CU,702
T-ST2GU,702
T-ST2MU,702
T-ST2TL,616
T-ST2WL,616
T-ST2WU,702
T-ST4HL,616
T-ST4WL,616
T-ST5TU,702
T-ST6B5,616
T-ST6W5,616
T0005D1FD,1024
T0117HFWP,114
T04IAQ,880
T04IBQ,880
T05EV5,900
T06EV3,840
T06EV4,900
T0850GN5N6A,16000
T0857GN5N6A,16000
T0866NEFPJ,152
T0866NEFPS,152
T0930A-060,88104
T0930GE506A,44800
T0930GE506B,25600
T0940A-060,88104
T0940GE506A,44800
T0940GE506B,44800
T0950A-060,88104
T0950GE506A,44800
T0950GE506B,44800
T0957A-060,88104
T0957A-960,61760
T0957GE506A,44800
T0957GE506B,44800
T0957GE506C,25600
T0988NEHPA,152
T0988NEHV,160
T09AWN-MM17,494
T09AWN-NM17,494
T09AWN-UM17,312
T09EV4,840
T1001DPE,114
T1001TDFT,114
T1001TECT,102
T1001TEHT,102
T1001TEPT,102
T1002TDFT,114
T1002TEHT,102
T1003ADC,102
T1003ADC4,102
T1003ADC5,102
T1003ADC6,102
T1003ADC7,102
T1003ADP4,102
T1003ADP5,102
T1003ADP6,102
T1003DCC1,102
T1003DDC1,102
T1003DDP3,102
T1003DEC1,102
T1003DEC3,102
T1003DPE,114
T1003TED2,102
T1003TEF1,102
T1003TEFT1,114
T1004DCC1,102
T1004DDC1,102
T1004DEC1,102
T1004DEC3,102
T1004DPE,114
T1004TEF1,102
T1007TEFT0,114
T1007TEFTW,114
T1007W,114
T1008TEDL1,114
T1008TEDL3,114
T1008TEFT,114
T1008TEFT0,114
T1008TEFTH,114
T1008TEFTM,114
T1008TEFTN,114
T1008TEFTW,114
T1013TEFT1,114
T1017TEFT0,114
T1024ADF,90
T1026AFPP5,102
T1026AFPP6,102
T1026DS,102
T1030GE3N6A,36480
T1030GE3N6C,25600
T1030GE3N6E,51840
T1030GN9N62,32400
T1040GE3N6A,24320
T1040GE3N6C,25600
T1040GE3N6E,51840
T1040GN9N62,28800
T1049TEFT,102
T1050GE3N6A,24320
T1050GE3N6B,24320
T1050GE3N6C,36480
T1050GE3N6D,24320
T1050GE3N6E,51840
T1050GN9N62,32400
T1050TEFT,102
T1053AEP,96
T1054DPE,102
T1055TEPT,102
T1057GE3N6A,24320
T1057GE3N6B,24320
T1057GE3N6C,36480
T1057GE3N6D,24320
T1064HFES5,108
T1064HFES5A,108
T1064HFES5C,108
T1064HFES6,108
T1066NEFT,114
T1066NEFTF,114
T1066NEFV,114
T1066NEFVF,114
T1066NEFVF2,114
T1074TEFTM,114
T1084WFES5,114
T1084WFES5A,114
T1084WFES5B,114
T1084WFES6,108
T1084WFFP,108
T1084WFFPS5,108
T108507TEFT,114
T1085NDKVH0,235
T1085NDKVH1,235
T1094EFDST5,114
T1094EFDST6,114
T1094EFDSTQ,114
T1094EFHST2,114
T1094EFQSTA,114
T10EV3,840
T10EV4,860
T1101DPE,114
T1102TEF1,102
T1103ADC5,102
T1103ADC6,102
T1103ADC7,102
T1103ADC8,102
T1103ADC9,102
T1103ADCB,102
T1103ADE5,102
T1103ADF0,96
T1103ADF5,102
T1103ADP,102
T1103ADP0,102
T1103ADP5,102
T1103ADP6,102
T1103AEC5,102
T1103AEC6,102
T1103AEF,96
T1103AEF0,96
T1103AEF1,96
T1103AEF5,96
T1103AEH8,102
T1103AEP,96
T1103AEP0,102
T1103AEP5,102
T1103AEP6,102
T1103AEP61,102
T1103AEP8,102
T1103AFP5,102
T1103DDC1,102
T1103DDC3,102
T1103DDD2,102
T1103DDP1,102
T1103DEC2,102
T1103DEC5,102
T1103TED1,102
T1103TED2,102
T1103TED3,102
T1103TEE3,102
T1103TEF0,102
T1103TEF1,102
T1103TEF2,102
T1103TEF3,102
T1103TEF6,102
T1103TEFT,102
T1104DDC2,102
T1104DE,102
T1104DEC1,102
T1104DPE,102
T1104DPL,102
T1104TEF,102
T1104TEF1,102
T1104TEF3,102
T1105TE,114
T1106ADP5,102
T1106AEH5,102
T1106DPE,102
T1106TED2,102
T1107TDFT,114
T1107TED,102
T1107TEF0,102
T1107TEF01,102
T1107TEF4,102
T1107TEFT0,102
T1107TEFTH,102
T1107TEHT0,102
T1108TEFT,114
T1108TEFTN,114
T1108TEFTW,114
T1109TDFT,114
T1113TEFT,114
T1113TEFT0,114
T1117TEFT0,114
T1117TEFT0F,114
T1124AEP,90
T1132AFC,102
T1132AFC6,102
T1132AFC6C,102
T1132AFCS5,102
T1132AFF6,102
T1132AFFS5,102
T1132AFPS,96
T1132AFPS5,102
T1132AFPSC,96
T1140AFF,102
T1140AFF5,102
T1153TEFT0,114
T1164NEHGB,114
T1164NEHGG,114
T1165NEHGH,114
T1165TP,114
T1166NEFT,102
T1166NEFTF,102
T1166NEFVF,114
T1166NEHT,102
T1166NEHTF,102
T1166NEHTFC,102
T1166NEHTFT,102
T1166NEHTJB,102
T1166NEHTJT,102
T1166NEHTT,102
T1166NENT2A,102
T1166NENT2C,102
T1166NENT2F,102
T1166NENT5C,102
T1166NENT5F,102
T1166NENTCF,102
T1166NENTJF,102
T1166NENTJT,102
T1166NENTM,102
T1166NENTTF,102
T1166TEDT,102
T1166TEDTC,102
T1166TEFT,102
T1166TEFT1,102
T1166TEFT1C,102
T1166TEFTC,114
T1166TEFTU,114
T1166TPJ,114
T1169NEFT,114
T1169NEHT,114
T1185NEHT,114
T1185NEHT2,114
T1188NEHTA,114
T1188NEHTE,102
T1188NEHVA,114
T1188NEHVE,114
T1188NEJTA,102
T1188NENTAA,102
T1188NENTN,102
T11V1NENT2,102
T11V1NENTA,102
T11V1NENTN,102
T11V8TEHTXA,114
T1201DPE,114
T1202DPE,102
T1203AEF5,102
T1203AFPT0,102
T1203AFPT1,102
T1203DPE,114
T1203TEFT,102
T1203TEFT1,102
T1204DPE,102
T1205DPE,114
T1206DPE,102
T1207TDFT,114
T1207TEFT0,114
T1207TEFT0F,102
T1207TEFTH,114
T1207TEFTW,114
T1208TEFT,114
T1209DB,102
T1209DBA,102
T1209DS,102
T1209DSA,102
T1209TDFT,114
T1211TEFT1,144
T1213TEFT0,114
T1213TEFT1,114
T1222BF5FE1,22400
T1222BF6FE1,22400
T1226AFC5,102
T1226AFCN,102
T1226AFP,102
T1226AFP5,102
T1226AFP51,102
T1226AFP5A,102
T1226AFP6,102
T1226AFP8,102
T1226AFPA,102
T1226AFPNA,102
T1226AFPP5,102
T1226AFPP6,102
T1226HFCJ,102
T1227AGP,90
T1227AGPP,90
T1232AFC,102
T1232AFC5,102
T1232AFC6,102
T1232AFC6C,102
T1232AFC8,102
T1232AFCH5,102
T1232AFCH5C,102
T1232AFCS5,102
T1232AFCS5C,102
T1232AFDS5,90
T1232AFEH5,102
T1232AFF,102
T1232AFF5,102
T1232AFF6,102
T1232AFFH5,102
T1232AFFS5,102
T1232AFFS5C,102
T1232AFFSC,102
T1232AFFSP5,102
T1232AFP,102
T1232AFP6,102
T1232AFP6C,102
T1232AFPS,102
T1232AFPS5,102
T1232AFPS5C,102
T1232HFC6,102
T1232HFC6C,102
T1232HFCS5,102
T1232HFCS5C,102
T1232HFDS5,102
T1232HFF,102
T1232HFF5,102
T1232HFF6,102
T1232HFFS5,102
T1232HFFS5C,102
T1232HFFSC,102
T1232HFP,102
T1232HFP5,102
T1232HFP5C,102
T1232HFP6C,102
T1232HFPC,96
T1232HFPS,102
T1232HFPS5,102
T1232HFPS5C,102
T1232HFPSA,96
T1232HFPSB,96
T1232HFPSC,96
T1232WFCS5,102
T1232WFCS5C,102
T1240AFF,102
T1240AFF5C,102
T1240AFFC,102
T12571-061,118540
T1258AFPT,114
T1264HFFSP5,102
T1265TP,114
T1266NEFT,114
T1266NEFTF,114
T1266NEFTJ,114
T1266NEFTU,102
T1266NEFV,114
T1266TEFT,114
T1266TEFT1,114
T1266TPJ,114
T1269NEFT0,114
T1271HFP,102
T1271HFP6,102
T1273HFC,102
T1273HFC5,102
T1273HFC5C,102
T1273HFC6,120
T1273HFC6C,102
T1273HFC8,120
T1273HFCS5,102
T1273HFCS5C,102
T1279HFCJ,102
T1282WFC5,102
T1282WFCD,102
T1282WFCS5,102
T1282WFCS5C,102
T1282WFCSD,102
T1282WFDSD,102
T1282WFF,102
T1282WFF5,102
T1282WFF6,102
T1282WFFS5,102
T1282WFFS5A,102
T1282WFFS5C,102
T1282WFFSD,102
T1282WFP,96
T1282WFP5,102
T1282WFP5C,102
T1282WFPD,102
T1282WFPDC,102
T1282WFPSD,102
T1282WFPSDC,102
T1283WFP,102
T1288NEHGE,114
T1288NEHTA,114
T1288NEHTG,114
T1288NEHVA,114
T1288NEHVE,114
T1292EFDKL,102
T1292EFDSKL,102
T1292EFHKL,102
T1292EFHSKL,102
T1292EFHSKQ,102
T1293EFDC5,102
T1293EFDC5C,102
T1293EFDCL,102
T1293EFDCLC,102
T1293EFDCW,102
T1293EFDCWC,102
T1293EFDK2,102
T1293EFDK2B,102
T1293EFDK5,102
T1293EFDK5C,102
T1293EFDKL,102
T1293EFDKLC,102
T1293EFDKW,102
T1293EFDKWC,102
T1293EFDSC5,102
T1293EFDSCL,102
T1293EFDSCQ,102
T1293EFDSK5,102
T1293EFDSKL,102
T1293EFDSKQ,102
T1293EFDSKR,102
T1293EFHC5,102
T1293EFHCL,102
T1293EFHK5,102
T1293EFHKL,102
T1293EFHKLC,102
T1293EFHKW,102
T1293EFHSC2,102
T1293EFHSC5,102
T1293EFHSCD,102
T1293EFHSCL,102
T1293EFHSCP,102
T1293EFHSCQ,102
T1293EFHSCR,102
T1293EFHSK2,102
T1293EFHSK5,102
T1293EFHSK7,102
T1293EFHSKC,102
T1293EFHSKL,102
T1293EFHSKQ,102
T1293EFHSKW,102
T129503TEFT,102
T129507TEFT,102
T12AWN-NM17,494
T12AWN-UM17,312
T12EV4,780
T12EV5,780
T12F2IDTNK4,70560
T12H3SDHT2A,102
T12H3SDHTGA,102
T12H3SDHTWA,102
T12H3SDNT2,102
T12H3SDNT2R,102
T12H3SDNTG,102
T12H3SDNTGR,102
T12H3SDNTW,102
T12H3SMHTWA,102
T1301DPE,102
T1303ADP4,102
T1303ADP6,102
T1303DPE,102
T1303TEFT1,102
T1304DPE,114
T1305DPE,102
T1307DPX,102
T1308TEFT0,102
T1309ADFH,90
T1309ADFH5,90
T1309ADFH6,90
T1309ADFN,90
T1309ADFND,90
T1309DPX,102
T1319ADFN,90
T1321ADFH,90
T1321ADFH8,90
T1327AFH5,90
T1327AFHH5,90
T1327AFPH,90
T1327AFPH5,90
T1327AFPH5A,90
T1327AFPH8,90
T1327AFPHA,90
T1327AGP,90
T1327AGP5,90
T1327AGPP5,90
T1328AFPH,90
T1328AFPH5,90
T1328AFPS3,90
T1328AFPS5,90
T1328HFFS5,90
T1328HFPS5,90
T1332AFCH5,90
T1332AFCS5,90
T1332AFF5,90
T1332AFFS5,90
T1332AFFSP5,90
T1332AFPS5,90
T1332AFPSP5,90
T1332HFCH5A,90
T1332HFCS5,90
T1332HFF5,90
T1332HFFP,90
T1332HFFP6,90
T1332HFFS5,90
T1332HFFSP5,90
T1332HFPS5,90
T1332WFFS5,90
T1335ADF,90
T1335AFP,90
T1349TEFT,102
T1349TEFT1,102
T1350TEFT,102
T1364NEHGB,114
T1365NEHGH,114
T1365NTP,114
T1366NEFG,114
T1366NEFT,114
T1366NEFT0,114
T1366NEFT1,114
T1366NEFTF,114
T1366NEFTV,114
T1366NEFV,114
T1366NEFVF,114
T1366NEHG2,114
T1366NEHGU,114
T1366NEHGZ,114
T1366NEHV,114
T1366NEHV2,114
T1366NEHVF,114
T1366NTP,114
T1369NEFT,114
T1369NEFTF,114
T1369NEFTS,114
T1369NEHT,114
T1369NEHTF,114
T1373HFCS5,90
T1377NEHV,114
T1377NEHVE,114
T1385NEHT2,114
T1385NEHTG,114
T1387NEHVE,114
T1388NEHGA,114
T1388NEHGE,114
T1388NEHT2,114
T1388NEHTA,114
T1388NEHTE,144
T1388NEHV2,114
T1388NEHVA,114
T1388NEHVE,114
T1394EFHST5,114
T13EMV,780
T13EV3,780
T13EV4,780
T13H3SDHT2,102
T13H3SDHT5,102
T13H3SDHTW,102
T13H7EHDT2C,102
T13H7EHNT2,102
T13H7EHNT2A,102
T13H7EHNT2B,102
T13H7EHNT2R,102
T13H7EHNTG,102
T13H7EHNTGA,102
T13H7EHNTGR,102
T13H7EHNTW,102
T13H9EFDSTP,102
T13H9EFDSTQ,102
T13H9EFNT2,102
T13H9EFNT2A,102
T13H9EFNT2R,102
T13H9EFNTG,102
T13V8TEHT2,114
T13V8TEHTC,114
T13V8TEHTX,114
T1401TPX,102
T1402TPX,102
T1403ADP5,102
T1403ADP6,102
T1403TEF0,102
T1403TEF1,102
T1403TEFT,102
T1403TEFT1,102
T1404DPE,102
T1407M8,102
T1407TPX,102
T1407W8,102
T1409DS,102
T1409DSA,102
T1409TPX,102
T1423ADFH,90
T1423ADFH5,90
T1423ADFS5,90
T1428ADF,90
T1428ADFH,90
T1428ADFH5,90
T1428ADFP,90
T1428AFPH,90
T1428AFPH5,90
T1432AFPS5,102
T1432WGPSVD,90
T1435ADF,90
T1437ADFH,90
T14400E5NAA,40000
T1443TEFT0,102
T1443TEFT1,102
T1449TEFT1,102
T14500E5NAA,40000
T1450TEFT,102
T14570E5NAA,40000
T1466NEFT,102
T1466NEFT0,114
T1466NEFT1,114
T1466NEFTF,102
T1466NEFTFC,102
T1466NEHG2,114
T1466NEHGU,114
T1466NEHT2,144
T1466NEHT2A,102
T1466NEHT2B,102
T1466TEFT1,102
T1471HGP,90
T1471HGPP6,90
T1473WFCSD,90
T1482WFFP,102
T1482WFFP6,102
T1482WFFSP5,114
T1488NEHT0,114
T1488NEHT1,114
T1490SEHB5,90
T1493EFDCL,90
T1493EFDKL,90
T1493EFDSC5,90
T1493EFDSCL,90
T1493EFDSK5,90
T1493EFDSKL,90
T1493EFHKW,90
T1493EFHSC5,90
T1493EFHSCC,90
T1493EFHSCL,90
T1493EFHSK5,90
T1493EFHSKB,90
T1493EFHSKC,90
T1493EFHSKL,90
T1493EFNT2A,90
T1493EFNT2B,90
T1493EFNT2C,90
T1493EFNTWF,90
T1499NEHTF1,114
T14G1GWHS,42
T14H9EFNT2,90
T14H9EFNT2A,90
T14H9EFNT2B,90
T14H9EFNT2R,90
T14H9EFNT5,90
T14H9EFNT5A,90
T14H9EFNTP,90
T14H9EFNTPA,90
T14H9EFNTPB,90
T14S4NEHT2,114
T14S4NEHTE,114
T14SS5FDH,102
T1503TEF0,102
T1503TEF1,102
T1503TEF2,102
T1503TEF3,102
T1503TEFT,102
T1503TEFT1,102
T1503TEFT3,102
T1504DPE,102
T1507TEFT,102
T1507TEFT1,102
T1507TPX,102
T1509TPX,102
T1532AFF6,102
T1532AFPS5,102
T1540GE502B,22400
T1550GE502B,22400
T1550GN5N2A,7200
T1557GE502B,22400
T1557GN5N2A,7200
T1566NEFTC,102
T1566NEFTFC,102
T1566NEHT2,102
T1566TEFT,102
T1566TEFT1,102
T1577NEHT,102
T1577NEHTE,102
T1585NEHTE,102
T1588NEHTE,102
T15H7EHHTP,102
T15X2EHHTPA,102
T1603ADP5,102
T1603ADP6,102
T1603TEF3,102
T1603TEFT,102
T1603TEFTS,102
T1604DPL,102
T1607TPX,102
T1609TPX,102
T1630GE502A,15360
T1632AFFH5,102
T1632AFPS5,102
T1632WFFSTD,90
T1633TEFT0,102
T1633TEFT1,102
T1633TEFT3,102
T1635HDF,90
T1640GE902E,15300
T1643AGP,90
T1643AGP5,90
T1643AGPS,90
T1643AGPS5,90
T1650GE4N21,16000
T1656AGP,90
T1657A-920,31620
T1657GE4N21,16000
T1657GE502C,18432
T1657GE5N21,28080
T1657GE5N22,28080
T1657GE5N2A,18432
T1660AGPP,90
T1660AGPP9,90
T1666NEFT,102
T1666NEFT0,102
T1666NEFT1,102
T1666NEFTC,102
T1666NEFTF,102
T1666NEFTFC,102
T1666NEFTW,102
T1666NEHT2,102
T1666NEHT2A,102
T1666NEHT2B,102
T1666TEFT,102
T1666TEFT1,102
T1668TP,102
T1677NEHTE,102
T1682WFFS5C,102
T1685NEHT,102
T1685NEHT2,102
T1685NEHT2B,102
T1685NEHTE,102
T1688NEHTA,102
T1688NEHTE,102
T1688NEHTEC,102
T1693EFHSKL,90
T16H3SDHT2A,102
T16MT,102
T16MU,102
T16SS5FDH,102
T16SS5FHS,102
T16SS5FWS,102
T16V1NDHT0,102
T16V1NDHT2C,102
T16V1NDHT7,102
T1704DPE,102
T1730GE502B,22400
T1732AFF,102
T1732AFF6,102
T1732AFFS5,102
T1732AFPS,102
T1732AFPS5,102
T1740GE4N21,16000
T1740GE502B,22400
T1740GE506C,22400
T1740GN5N23,15300
T1743ADF,90
T1743ADFH,90
T1743ADFH5,90
T1743ADFS,90
T1743ADFS5,90
T1743HDFS5,90
T1746ADFH,90
T1746ADFS,90
T1746ADFS9,90
T1750GE4N21,16000
T1750GE502B,22400
T1750GE506C,22400
T1750GN5N23,15300
T17572F3NA1,35700
T1757GE4N21,16000
T1757GE506C,22400
T1757GN5N23,15300
T1760AGPSP9,90
T1766NEFT,102
T1766NEFT0,102
T1766NEFT1,102
T1766NEFTF,102
T1766NEFTU,102
T1766NEHT2,102
T1766TEFT0,102
T1766TEFT1,102
T1768TP,102
T1769TPJ,102
T1772HDF,90
T1772HFF5,90
T1772HFFP,90
T1772HFFS,90
T1772HFFS5,90
T1772HFFSD,90
T1772HFFSI,90
T1772HFFSPD,90
T1772HFHSD,90
T1772WFFS5,90
T1776HDFS,90
T1776HDFS9,90
T1777NEHTA,102
T1777NEHTE,102
T1780WFF,90
T1782WFF6,102
T1785NEHT,102
T1785NEHTE,102
T1785NEHTEE,102
T1788NEHT0,102
T1788NEHT1,102
T1788NEHTA,102
T1788NEHTE,102
T1789EFH,90
T1789EFHKD,90
T1789EFHTW,90
T1792EFHTW,90
T1793EFHSKQ,102
T1793EFNSTA,90
T1793EFNSTB,90
T1793EFNT2F,90
T17A4SEHTW,90
T17DX3,102
T17DX3A,102
T17H0EFDST5,90
T17H0EFHTP,90
T17H3SDHT2A,102
T17H9EFDSTP,90
T17H9EFDSTQ,90
T17J4EFHT4,90
T17MX3,102
T17MX3A,102
T17V1NDHT,102
T17V1NDHT2C,102
T17WX3,102
T1809ADFH,90
T1809ADFH5,90
T1821C,488
T1821H,488
T1828AFPH5,90
T1828C,558
T1828H,488
T1828P,488
T1828Q,488
T1829C,488
T1829H,488
T182EC,488
T182EH,488
T182LC,488
T182LH,488
T182NC,488
T182RC,488
T182RH,488
T182SC,488
T182SH,488
T182VC,488
T182VH,488
T1832AFPS5,90
T1832WFFS5,102
T18400E5NCA,32000
T1840GE502C,15360
T1840GE502D,34560
T1840GE8121,23100
T1840GN5N21,21600
T18500E5NCA,32000
T1850GE502C,15360
T1850GE502D,34560
T1850GE8121,23100
T1850GN5N21,21600
T1850GN6N2F,23040
T1854ADFS,56
T1854ADFS5,56
T1854HGFS,56
T1854HGFS5A,56
T1854HGFSD,90
T1854WGFS5,56
T1854WGFSD,56
T18570E5NCA,32000
T1857GN6N2F,23040
T185V1NDHT2,102
T1861C,488
T1861H,272
T1865ADFS5,56
T1865GN8N21,15360
T1865HDFS5,56
T18665NEHT2,102
T1866NEFT0,102
T1866NEFT1,102
T1866NEFT7,102
T1866NEFTU,102
T1866NEFTV,102
T1866NEHT2,102
T1866NEHT2A,102
T1869C,488
T1869H,488
T186GC,488
T186GH,488
T186LC,272
T186LH,488
T186NC,488
T186RC,488
T186RCM,488
T186RH,488
T186VH,272
T1872EFHSTL,90
T1872WFFS5,90
T1872WFFSTD,90
T1882WFFS5,102
T1885NEHT2,102
T1885NEHTB,102
T1885NEHTE,102
T18DX7,102
T18EV4,780
T18EV5,780
T18H3SDHT2,102
T18H3SDHTW,102
T18H9EFHTP,90
T18J4EFHT4,90
T18J4EFHT7,90
T18MT2,90
T18MTH,90
T18MTH0,90
T18MTH2,90
T18MTV,90
T18MX7,102
T18MX7A,102
T18SS5FDH,90
T18SS5FHH,90
T18SS5FHS,90
T18V1NDHT0,102
T18V1NDHT2,102
T18V1NDHT2C,102
T18V1NDHT7,102
T18V1NDHTC,102
T18V1NDHTCC,102
T18WTH,90
T18WTH2,90
T18WX7,102
T1930GE3N2A,15360
T1930GE3N2C,15360
T1930GE3N2E,23040
T1930GN9N22,16200
T1932AFF5,90
T1932AFPS5,90
T1933AFPS5,90
T1940GE3N2A,23040
T1940GE3N2C,15360
T1940GE3N2D,15360
T1940GE3N2E,47520
T1940GN9N22,16200
T1950GE3N2A,15360
T1950GE3N2B,15360
T1950GE3N2C,15360
T1950GE3N2D,15360
T1950GE3N2E,23040
T1950GN9N22,16200
T1957A-020,58090
T1957GE3N2A,15360
T1957GE3N2B,15360
T1957GE3N2C,15360
T1957GE3N2D,15360
T1966NEFT0,102
T1966NEFT1,102
T1966NEFT4,102
T1966NEFT7,102
T1982WFF5,102
T1982WFFS5,102
T1982WFFSD,102
T1988NEHTB,102
T1993EFHK5,102
T1993EFHSC2,102
T1993EFHSK5,102
T1993EFHSKL,102
T1999NEHTF1,102
T19BM,127
T19DX7,102
T19DX7A,102
T19DX8,102
T19EMV,495
T19EV3,495
T19EV4,495
T19EZ0,102
T19H3SDHT2,102
T19H3SDHT5,102
T19H3SDHTG,102
T19H3SDHTW,102
T19H3SMHT2,102
T19H3SMHTG,102
T19H7EHHST2,102
T19MX7,102
T19MX7A,102
T19MX7Y,102
T19MX8,102
T19MX8A,102
T19MX8B,102
T19MX8Y,102
T19OZ0,102
T19V1NDHT2,102
T19V1NDHTC,102
T19X2EHHT3,102
T19X2EHHT7,102
T19X2EHHTP,102
T2004DPX,90
T2028AFPS3,90
T2028AFPS5,90
T2040GE905E,12600
T2057A-020,42240
T2057GE5N2A,22400
T20H7EHHT2,102
T20H7EHHTW,102
T2105DSAW,114
T2107NBTW,236
T2107NCBM,235
T2107NCBM7,235
T2107VBTB,114
T2107VS2M,160
T2107VS2W,160
T2107VSAG,114
T2107VSPCK,235
T2107VSPM,235
T2107VSPM1,160
T2107VSPW,160
T2108NBTB,236
T2108NBTM,236
T2108NSPM7,160
T2108NT1G,208
T2108NT1G1,208
T2108NT1W,208
T2108NT1W1,208
T2108VBTB,114
T2108VBTO,114
T2108VS2M,160
T2108VS2M7,160
T2108VS3M,235
T2108VSAB,114
T2108VSAL,114
T2108VSAM,152
T2108VSAR,114
T2108VSAW,160
T2108VSAX,114
T2108VSPCK,235
T2108VSPM,160
T2108VSPM2,235
T2108VSPM7,152
T2108VSPM8,235
T2108VSPW,235
T2109NBTB,236
T2109NBTM,236
T2109NT1G,208
T2109NT1G1,208
T2109VBTB,114
T2109VBTM,114
T2109VBTO,114
T2109VS2B,160
T2109VS2M,160
T2109VS2M7,160
T2109VSAB,160
T2109VSAL,160
T2109VSAV,160
T2109VSAW,160
T2109VSPM,235
T2111DSAM,108
T2111DSAW,108
T2112DSAL,108
T2112DSAV,108
T2112SSAV,114
T2112VSSAV,114
T211TEFT1,114
T212TEFT0,114
T2132WFFST5,90
T2132WFFSTD,90
T2132WFFT5,90
T2140GE502B,22400
T2140W0Z,102
T2150GE502B,22400
T2157GE502B,22400
T2165GE502B,22400
T2165VSPW1,235
T2175NBTM,236
T2175NBTW,236
T2175NCBM7,235
T2175VBTB,114
T2175VBTM,114
T2175VBTMN,114
T2175VS2M,160
T2175VS2W,160
T2175VSAM,152
T2175VSPCK,235
T2175VSPM,160
T2175VSPW,152
T2185NBTB,236
T2185NBTS,236
T2185VBTB,114
T2185VBTM,114
T2185VS2M,160
T2185VSPCK,235
T2193EFHSK5,90
T2193EFHSKL,90
T21BG,121
T21EZ0,90
T21EZ9,90
T21GZ9,90
T21H7EHHSTP,102
T21H7EHHT5,102
T21H7EHHTP,102
T21H7MAUR,102
T21MX9,90
T21MX9A,90
T21MX9B,90
T21OZ0,90
T21PX9,90
T21PX9A,90
T21X2EHHT3A,102
T21X2EHHT7A,102
T21X2EHHTPA,102
T21X5EHHTP,102
T2230GE505B,19600
T2240A-020,42652
T2240A-021,6854
T2240GE505B,19600
T2250A-020,42652
T2250A-021,6854
T2250GE505B,19600
T2257A-020,42652
T2257A-021,6854
T2257A-920,31620
T2265A-021,37554
T2293EFHSC,90
T22F4IDTNK4,35280
T22H9EFHTPA,90
T22PZ9,90
T22X2EHHSTP,102
T2308VS2M,114
T2308VS2W,114
T2308VSPM,114
T2308VSPW,114
T2309VS2M,114
T2309VS2M7,114
T2309VSAM,114
T2309VSPM,114
T2309VSPM7,114
T2310DSAM,114
T2310DSPL,114
T2310NCBM,114
T2310NSAM,114
T2310VS2B,114
T2310VS2M,114
T2310VS2M7,114
T2310VSAB,114
T2310VSABT,114
T2310VSAL,114
T2310VSAM,114
T2310VSAW,114
T2310VSPM7,114
T2311DSAL,114
T2311NSAL,114
T2311VS2B,114
T2311VS2M,114
T2311VSAB,114
T2311VSABT,114
T2311VSAL,114
T2311VSAM,114
T2311VSPB,114
T2311VSPM,114
T2312DSAV,114
T2312VS2M,114
T2312VS2W,114
T2312VSAL,114
T2312VSAM,114
T2312VSAV,114
T2312VSPB,114
T2313DSAL,114
T2313DSALPN,102
T2313DX5N,108
T2313NSAV,114
T2313SSAV,114
T2313VS2B,114
T2313VS2M,114
T2313VS2W,114
T2313VSAB,114
T2313VSABE,114
T2313VSABT,114
T2313VSAL,114
T2313VSAV,114
T2313VSPB,114
T2313VSPB1,114
T2313VSPM,114
T2313XTRA,114
T2314DSAW,102
T2314DX5G,108
T2314SSAV,102
T2314VS2B,114
T2315DX5G,108
T2330GE3N5A,9600
T2330GE3N5C,9600
T2330GE3N5E,22680
T2330GN9N52,14400
T2340GE3N5A,9600
T2340GE3N5C,9600
T2340GE3N5E,22680
T2340GN9N52,14400
T2340GN9N53,22680
T2350GE3N5A,9600
T2350GE3N5B,9600
T2350GE3N5C,9600
T2350GE3N5D,9600
T2350GE3N5E,20160
T2350GN9N52,14400
T2350VS2M,114
T2350VS2W,114
T2350VSAM,114
T2350VSAW,114
T2350VSPM,114
T2351VSAB,114
T2351VSAM,114
T2351VSAV,114
T2357GE3N5A,9600
T2357GE3N5B,9600
T2357GE3N5C,9600
T2357GE3N5D,9600
T2357GN9N53,22680
T2385VS2M,114
T2385VS2W,114
T2385VSPL,114
T2385VSPM,114
T2385VSPW,114
T2395VS2M,114
T2395VS2W,114
T2395VSAW,114
T2395VSPM,114
T2395VSPW,114
T23EZ9,90
T23H9EFHST,90
T23J4EFHT4,90
T23MX9,90
T23MX9A,90
T23OZ9,90
T23PX9,90
T23PX9A,90
T23PZ9,90
T23X2EHHST4,102
T23X2EHHSTX,102
T23X5EHHSTX,102
T2402NTWW,255
T2402SGPW,255
T2421C,488
T2421H,488
T2428C,488
T2428H,488
T2428P,488
T2428Q,488
T2429C,488
T2429H,488
T242EC,488
T242EH,488
T242LC,488
T242LH,488
T242NC,488
T242RC,488
